d,o,h,l,c,v,e,zf,hs,zd,zde
2002-07-12,14.95,15.11,14.17,14.22,716840,1045661024.0,6.3,5.09,-4.63,-0.69
2002-07-19,14.19,15.08,13.9,14.99,728711,1065198000.0,8.3,5.17,5.41,0.77
2002-07-26,14.98,15.33,14.3,14.79,1231161,1842316992.0,6.87,8.74,-1.33,-0.2
2002-08-02,14.77,15.48,14.72,15.18,797474,1207651024.0,5.14,5.66,2.64,0.39
2002-08-09,15.19,15.24,14.77,14.85,444736,664526008.0,3.1,3.16,-2.17,-0.33
2002-08-16,14.8,14.89,14.51,14.76,306979,452381000.0,2.56,2.18,-0.61,-0.09
2002-08-23,14.75,15.8,14.66,15.53,1119383,1727621984.0,7.72,7.95,5.22,0.77
2002-08-30,15.57,15.79,15.23,15.4,463031,714808000.0,3.61,3.29,-0.84,-0.13
2002-09-06,15.44,15.86,15.0,15.05,561127,863085984.0,5.58,3.98,-2.27,-0.35
2002-09-13,14.95,15.09,14.71,15.04,334667,498458992.0,2.52,2.38,-0.07,-0.01
2002-09-20,15.04,15.05,13.86,14.2,501366,714133992.0,7.91,3.56,-5.59,-0.84
2002-09-27,14.01,14.48,13.6,13.77,337656,475620000.0,6.2,2.4,-3.03,-0.43
2002-10-11,13.5,13.67,12.85,12.9,167717,222078000.0,5.95,1.19,-6.32,-0.87
2002-10-18,12.98,13.4,12.53,13.3,256584,333313000.0,6.74,1.82,3.1,0.4
2002-10-25,13.3,13.59,12.97,13.04,342449,456622000.0,4.66,2.43,-1.95,-0.26
2002-11-01,13.0,13.15,12.75,12.91,263676,341151000.0,3.07,1.87,-1.0,-0.13
2002-11-08,13.05,13.93,12.97,13.28,733090,986348000.0,7.44,5.21,2.87,0.37
2002-11-15,13.3,13.37,12.55,12.68,415033,535769000.0,6.17,2.95,-4.52,-0.6
2002-11-22,12.68,12.77,11.6,11.8,416711,503809000.0,9.23,2.96,-6.94,-0.88
2002-11-29,11.78,12.35,11.4,12.1,328915,391336000.0,8.05,2.34,2.54,0.3
2002-12-06,12.09,12.09,11.5,11.64,202564,237537000.0,4.88,1.44,-3.8,-0.46
2002-12-13,11.59,11.74,10.82,11.11,281689,315635000.0,7.9,2.0,-4.55,-0.53
2002-12-20,11.15,11.38,10.98,11.32,210571,235597000.0,3.6,1.5,1.89,0.21
2002-12-27,11.32,11.48,10.38,10.52,346151,377193000.0,9.72,2.46,-7.07,-0.8
2003-01-03,10.45,10.6,9.91,10.02,330875,339803008.0,6.56,2.35,-4.75,-0.5
2003-01-10,10.03,10.9,9.91,10.53,463729,487533000.0,9.88,3.29,5.09,0.51
2003-01-17,10.48,11.69,10.37,11.39,1119837,1263582984.0,12.54,7.95,8.17,0.86
2003-01-24,11.39,11.7,11.0,11.37,459941,523545000.0,6.15,3.27,-0.18,-0.02
2003-01-29,11.42,11.8,11.37,11.63,323609,375714992.0,3.78,2.3,2.29,0.26
2003-02-14,11.58,11.6,11.2,11.33,301405,341953000.0,3.44,2.14,-2.58,-0.3
2003-02-21,11.34,11.39,10.91,10.92,275210,307051000.0,4.24,1.95,-3.62,-0.41
2003-02-28,10.9,11.39,10.81,11.27,258118,287298000.0,5.31,1.83,3.21,0.35
2003-03-07,11.29,11.49,11.0,11.05,275305,310163000.0,4.35,1.95,-1.95,-0.22
2003-03-14,11.01,11.06,10.68,10.88,176717,191515000.0,3.44,1.25,-1.54,-0.17
2003-03-21,10.88,11.28,10.75,11.21,279600,308669008.0,4.87,1.99,3.03,0.33
2003-03-28,11.24,11.85,10.9,11.59,667704,765266008.0,8.47,4.74,3.39,0.38
2003-04-04,11.59,12.19,11.55,12.12,855321,1020222000.0,5.52,6.07,4.57,0.53
2003-04-11,12.15,12.68,11.88,12.34,999842,1224964992.0,6.6,7.1,1.82,0.22
2003-04-18,12.34,13.9,12.15,12.89,2661219,3536914048.0,14.18,18.9,4.46,0.55
2003-04-25,13.1,13.13,11.8,11.89,1197452,1495752000.0,10.32,8.5,-7.76,-1.0
2003-04-30,11.8,12.87,11.6,12.43,720887,897356000.0,10.68,5.12,4.54,0.54
2003-05-16,12.2,13.18,11.8,12.6,1014841,1259800976.0,11.1,7.21,1.37,0.17
2003-05-23,12.65,12.95,12.18,12.59,679820,857574000.0,6.11,4.83,-0.08,-0.01
2003-05-30,12.59,13.0,12.3,12.55,667668,844872984.0,5.56,4.74,-0.32,-0.04
2003-06-06,12.54,12.54,12.03,12.04,411793,506339000.0,4.06,2.92,-4.06,-0.51
2003-06-13,12.0,12.18,11.81,12.14,230430,276461000.0,3.07,1.64,0.83,0.1
2003-06-20,12.14,12.15,11.45,11.46,285224,334516000.0,5.77,2.03,-5.6,-0.68
2003-06-27,11.43,11.66,11.03,11.11,181666,205969000.0,5.5,1.29,-3.05,-0.35
2003-07-04,11.1,11.39,11.01,11.2,161258,180839000.0,3.42,1.14,0.81,0.09
2003-07-11,11.19,11.48,11.06,11.31,175830,198472000.0,3.75,1.25,0.98,0.11
2003-07-18,11.28,11.37,10.88,10.91,298992,333101000.0,4.33,2.12,-3.54,-0.4
2003-07-25,10.72,10.88,10.47,10.5,292816,311245000.0,3.76,2.08,-3.76,-0.41
2003-08-01,10.5,10.88,10.32,10.8,175160,185340000.0,5.33,1.24,2.86,0.3
2003-08-08,10.8,11.16,10.67,10.71,218610,237372000.0,4.54,1.55,-0.83,-0.09
2003-08-15,10.67,10.98,10.55,10.79,136809,146606000.0,4.01,0.97,0.75,0.08
2003-08-22,10.79,10.99,10.66,10.75,197739,214458000.0,3.06,1.4,-0.37,-0.04
2003-08-29,10.7,10.7,10.1,10.33,178476,185269000.0,5.58,1.27,-3.91,-0.42
2003-09-05,10.3,10.51,10.15,10.21,154272,159602000.0,3.48,1.1,-1.16,-0.12
2003-09-12,10.2,10.28,9.95,9.97,254805,257077000.0,3.23,1.81,-2.35,-0.24
2003-09-19,9.96,9.99,9.33,9.48,267831,256153000.0,6.62,1.9,-4.91,-0.49
2003-09-26,9.48,9.56,9.3,9.34,164704,155073000.0,2.74,1.17,-1.48,-0.14
2003-09-30,9.35,9.35,8.99,9.17,67556,61651000.0,3.85,0.48,-1.82,-0.17
2003-10-10,9.25,9.47,9.15,9.4,70285,65129000.0,3.49,0.5,2.51,0.23
2003-10-17,9.42,9.47,8.9,9.0,158998,145669000.0,6.06,1.13,-4.26,-0.4
2003-10-24,9.0,9.13,8.76,8.88,182905,163740000.0,4.11,1.3,-1.33,-0.12
2003-10-31,8.87,8.87,7.97,8.14,299575,253289000.0,10.14,2.13,-8.33,-0.74
2003-11-07,8.11,8.58,7.7,7.89,385912,314086000.0,10.81,2.74,-3.07,-0.25
2003-11-14,7.88,8.04,7.72,7.83,165873,130401000.0,4.06,1.18,-0.76,-0.06
2003-11-21,7.83,8.48,7.62,8.08,313161,251843000.0,10.98,2.22,3.19,0.25
2003-11-28,8.08,8.99,8.08,8.38,484591,415481000.0,11.26,3.44,3.71,0.3
2003-12-05,8.4,8.78,8.35,8.6,298506,256472000.0,5.13,2.12,2.63,0.22
2003-12-12,8.61,9.15,8.34,9.04,489109,430493000.0,9.42,3.47,5.12,0.44
2003-12-19,9.02,9.06,8.35,8.43,348433,303448000.0,7.85,2.47,-6.75,-0.61
2003-12-26,8.38,9.1,8.25,8.76,435370,382888000.0,10.08,3.09,3.91,0.33
2004-01-02,8.73,8.74,8.41,8.64,190207,163755404.0,3.77,1.35,-1.37,-0.12
2004-01-09,8.64,9.55,8.6,9.03,979330,907748016.0,11.0,6.95,4.51,0.39
2004-01-16,9.0,9.39,8.96,9.28,423533,387645000.0,4.76,3.01,2.77,0.25
2004-01-30,9.28,9.59,9.2,9.28,195610,183892000.0,4.2,1.39,0.0,0.0
2004-02-06,9.4,10.98,9.35,10.51,1217581,1228490976.0,17.56,8.65,13.25,1.23
2004-02-13,10.54,10.95,10.21,10.25,923405,976796992.0,7.04,6.56,-2.47,-0.26
2004-02-20,10.25,11.25,10.25,11.12,1082724,1169912024.0,9.76,7.69,8.49,0.87
2004-02-27,11.15,11.39,10.15,10.36,940378,1005073000.0,11.15,6.68,-6.83,-0.76
2004-03-05,10.32,11.19,10.05,10.67,941840,1008735992.0,11.0,6.69,2.99,0.31
2004-03-12,10.67,10.89,10.36,10.66,503614,535260008.0,4.97,3.58,-0.09,-0.01
2004-03-19,10.6,11.4,10.6,11.17,1150996,1275651008.0,7.5,8.17,4.78,0.51
2004-03-26,11.2,11.37,10.75,10.85,668783,735667000.0,5.55,4.75,-2.86,-0.32
2004-04-02,10.8,10.86,10.48,10.73,501611,532931000.0,3.5,3.56,-1.11,-0.12
2004-04-09,10.75,10.78,10.18,10.24,526918,551784000.0,5.59,3.74,-4.57,-0.49
2004-04-16,10.2,10.35,9.51,9.75,620302,612768992.0,8.2,4.4,-4.79,-0.49
2004-04-23,9.75,9.8,9.21,9.38,283567,268547000.0,6.05,2.01,-3.79,-0.37
2004-04-30,9.38,9.49,8.9,9.33,249889,231115000.0,6.29,1.77,-0.53,-0.05
2004-05-14,9.34,9.4,9.0,9.12,147000,135296000.0,4.29,1.04,-2.25,-0.21
2004-05-21,9.12,9.34,9.01,9.18,116714,106894000.0,3.62,0.83,0.66,0.06
2004-05-28,9.18,9.3,8.81,9.25,187757,170723000.0,5.34,1.33,0.76,0.07
2004-06-04,9.58,10.04,9.48,9.63,522104,508473992.0,6.05,3.71,4.11,0.38
2004-06-11,9.63,9.65,9.0,9.08,188928,174517000.0,6.75,1.34,-5.71,-0.55
2004-06-18,9.0,9.47,8.8,9.1,178931,162703000.0,7.38,1.27,0.22,0.02
2004-06-25,9.02,9.18,8.86,8.87,119842,107885000.0,3.52,0.85,-2.53,-0.23
2004-07-02,8.81,8.9,8.38,8.69,159628,137929000.0,5.86,1.13,-2.03,-0.18
2004-07-09,8.7,8.76,8.43,8.45,98429,84660000.0,3.8,0.7,-2.76,-0.24
2004-07-16,8.45,8.62,8.18,8.59,146801,123300000.0,5.21,1.04,1.66,0.14
2004-07-23,8.58,8.66,8.0,8.14,163052,135118000.0,7.68,1.16,-5.24,-0.45
2004-07-30,8.15,8.23,8.0,8.11,94893,77002000.0,2.83,0.67,-0.37,-0.03
2004-08-06,8.08,8.29,8.0,8.1,94743,76740000.0,3.58,0.67,-0.12,-0.01
2004-08-13,8.1,8.2,7.9,8.03,102746,82668000.0,3.7,0.73,-0.86,-0.07
2004-08-20,8.04,8.23,7.97,8.16,110797,89814000.0,3.24,0.79,1.62,0.13
2004-08-27,8.18,8.2,7.92,7.96,83545,67290000.0,3.43,0.59,-2.45,-0.2
2004-09-03,7.96,8.2,7.91,7.98,89426,71964000.0,3.64,0.63,0.25,0.02
2004-09-10,7.99,8.15,7.86,8.07,77307,61827000.0,3.63,0.55,1.13,0.09
2004-09-17,8.02,8.55,7.86,8.52,314375,261258000.0,8.55,2.23,5.58,0.45
2004-09-24,8.52,9.24,8.47,8.59,716237,629150008.0,9.04,5.09,0.82,0.07
2004-09-30,8.6,8.77,8.08,8.16,253276,209558000.0,8.03,1.8,-5.01,-0.43
2004-10-08,8.2,8.24,7.94,8.2,45990,37094000.0,3.68,0.33,0.49,0.04
2004-10-15,8.3,8.49,7.82,7.89,269202,218108000.0,8.17,1.91,-3.78,-0.31
2004-10-22,7.9,7.96,6.6,6.84,437502,316169000.0,17.24,3.11,-13.31,-1.05
2004-10-29,7.0,7.55,6.78,7.17,375192,266504000.0,11.26,2.66,4.82,0.33
2004-11-05,7.15,7.32,6.93,6.96,195011,138226000.0,5.44,1.38,-2.93,-0.21
2004-11-12,6.98,7.2,6.79,7.01,219417,153923000.0,5.89,1.56,0.72,0.05
2004-11-19,7.02,7.5,7.02,7.41,290575,210949000.0,6.85,2.06,5.71,0.4
2004-11-26,7.4,7.45,7.14,7.18,152280,110730000.0,4.18,1.08,-3.1,-0.23
2004-12-03,7.18,7.19,6.9,7.02,131898,92351000.0,4.04,0.94,-2.23,-0.16
2004-12-10,7.02,7.24,6.9,6.94,130720,91771000.0,4.84,0.93,-1.14,-0.08
2004-12-17,6.93,7.17,6.85,6.91,103498,72034000.0,4.61,0.73,-0.43,-0.03
2004-12-24,6.9,7.03,6.8,6.82,127637,87816000.0,3.33,0.91,-1.3,-0.09
2004-12-31,6.82,6.82,6.55,6.59,120399,80263000.0,3.96,0.85,-3.37,-0.23
2005-01-07,6.59,6.6,6.35,6.51,95354,61818000.0,3.79,0.68,-1.21,-0.08
2005-01-14,6.51,6.61,6.37,6.5,74760,48763000.0,3.69,0.53,-0.15,-0.01
2005-01-21,6.47,6.5,5.85,6.41,214351,132787000.0,10.0,1.52,-1.38,-0.09
2005-01-28,6.6,6.65,6.05,6.17,173521,109910000.0,9.36,1.23,-3.74,-0.24
2005-02-04,6.15,6.74,6.03,6.6,227397,145048000.0,11.51,1.61,6.97,0.43
2005-02-18,6.6,6.68,6.51,6.6,112241,74022000.0,2.58,0.8,0.0,0.0
2005-02-25,6.63,6.77,6.57,6.64,300681,200844000.0,3.03,2.13,0.61,0.04
2005-03-04,6.64,6.65,6.33,6.36,155581,100137000.0,4.82,1.1,-4.22,-0.28
2005-03-11,6.33,6.38,6.08,6.12,198324,123735000.0,4.72,1.41,-3.77,-0.24
2005-03-18,6.12,6.17,5.9,5.93,173130,103879000.0,4.41,1.23,-3.1,-0.19
2005-03-25,5.93,6.0,5.32,5.4,209026,115478000.0,11.47,1.48,-8.94,-0.53
2005-04-01,5.38,5.73,5.05,5.6,193165,102352000.0,12.59,1.37,3.7,0.2
2005-04-08,5.52,6.79,5.36,6.79,899221,555884000.0,25.54,6.38,21.25,1.19
2005-04-15,6.8,7.39,6.38,6.63,1646221,1128497984.0,14.87,11.68,-2.36,-0.16
2005-04-22,6.58,6.79,5.97,5.98,675293,432706000.0,12.37,4.79,-9.8,-0.65
2005-04-29,5.8,6.47,5.4,6.2,787978,466142000.0,17.89,5.59,3.68,0.22
2005-05-13,6.23,6.4,5.9,6.02,503098,310252000.0,8.06,3.57,-2.9,-0.18
2005-05-20,6.02,6.34,5.76,6.21,339255,207643000.0,9.63,2.41,3.16,0.19
2005-05-27,6.13,6.28,5.91,6.15,305849,187576000.0,5.96,2.17,-0.97,-0.06
2005-06-03,6.1,6.16,5.7,5.83,301842,179184000.0,7.48,2.14,-5.2,-0.32
2005-06-10,5.82,6.93,5.71,6.58,809183,519215000.0,20.93,5.74,12.86,0.75
2005-06-16,6.58,6.7,6.19,6.37,380853,245187000.0,7.75,2.7,-3.19,-0.21
2005-06-24,6.36,6.53,6.07,6.29,502770,319863000.0,7.22,3.57,-1.26,-0.08
2005-07-01,6.39,6.5,5.74,5.79,403551,248786000.0,12.08,2.86,-7.95,-0.5
2005-07-08,5.75,5.85,5.45,5.46,220175,124505000.0,6.91,1.56,-5.7,-0.33
2005-07-15,5.5,5.88,5.42,5.66,233047,132802000.0,8.42,1.65,3.66,0.2
2005-07-22,5.66,6.05,5.52,5.95,303757,176379000.0,9.36,2.16,5.12,0.29
2005-07-29,5.94,6.15,5.86,5.93,369383,221984000.0,4.87,2.62,-0.34,-0.02
2005-08-05,5.92,6.34,5.82,6.22,489088,298745000.0,8.77,3.47,4.89,0.29
2005-08-12,6.25,6.49,6.15,6.2,691000,436373992.0,5.47,4.9,-0.32,-0.02
2005-08-19,6.2,6.33,5.9,5.97,525919,322788000.0,6.94,3.73,-3.71,-0.23
2005-08-26,5.99,6.2,5.87,6.15,304719,184222000.0,5.53,2.16,3.02,0.18
2005-09-02,6.18,6.44,6.05,6.26,551740,343770000.0,6.34,3.91,1.79,0.11
2005-09-09,6.27,6.42,6.09,6.25,531769,333301000.0,5.27,3.77,-0.16,-0.01
2005-09-16,6.26,6.4,6.18,6.3,421664,265800000.0,3.52,2.99,0.8,0.05
2005-09-23,6.3,6.32,5.83,5.85,399778,243027000.0,7.78,2.84,-7.14,-0.45
2005-09-27,5.85,5.99,5.75,5.76,91314,53312000.0,4.1,0.65,-1.54,-0.09
2005-10-21,6.28,6.34,6.04,6.34,177062,111927000.0,5.21,1.26,10.07,0.58
2005-10-28,6.57,6.58,5.51,5.58,890234,546338008.0,16.88,6.32,-11.99,-0.76
2005-11-04,5.58,5.79,5.58,5.7,254180,144669000.0,3.76,1.8,2.15,0.12
2005-11-11,5.72,5.78,5.51,5.54,160770,90882000.0,4.74,1.14,-2.81,-0.16
2005-11-18,5.54,5.81,5.54,5.78,177588,100910000.0,4.87,1.26,4.33,0.24
2005-11-25,5.78,5.9,5.56,5.88,260280,150153000.0,5.88,1.85,1.73,0.1
2005-12-02,5.88,5.88,5.74,5.83,184336,107113000.0,2.38,1.31,-0.85,-0.05
2005-12-09,5.8,5.92,5.6,5.88,245060,142178000.0,5.49,1.74,0.86,0.05
2005-12-16,5.9,6.16,5.83,6.01,433632,259900000.0,5.61,3.08,2.21,0.13
2005-12-23,6.01,6.21,5.95,6.13,368723,224382000.0,4.33,2.62,2.0,0.12
2005-12-30,6.18,6.27,6.13,6.14,399354,247333000.0,2.28,2.83,0.16,0.01
2006-01-06,6.13,6.5,6.12,6.41,546968,347453000.0,6.19,3.88,4.4,0.27
2006-01-13,6.4,6.44,6.15,6.21,569151,357013000.0,4.52,4.04,-3.12,-0.2
2006-01-20,6.18,6.33,6.05,6.23,361249,223323000.0,4.51,2.56,0.32,0.02
2006-01-25,6.23,6.36,6.14,6.35,270110,168478000.0,3.53,1.92,1.93,0.12
2006-02-10,6.35,6.47,6.15,6.21,436779,274075000.0,5.04,3.1,-2.2,-0.14
2006-02-17,6.21,6.44,6.13,6.24,440816,276224000.0,4.99,3.13,0.48,0.03
2006-02-24,6.24,7.06,6.18,7.03,1656910,1124504984.0,14.1,11.76,12.66,0.79
2006-03-03,7.05,7.1,6.43,6.54,916882,616641984.0,9.53,6.51,-6.97,-0.49
2006-03-10,6.52,6.64,6.16,6.18,495714,314902000.0,7.34,3.52,-5.5,-0.36
2006-03-17,6.2,6.37,6.17,6.2,357079,222915000.0,3.24,2.53,0.32,0.02
2006-03-24,6.2,6.44,6.15,6.31,467197,296300000.0,4.68,3.31,1.77,0.11
2006-03-31,6.31,6.58,6.19,6.37,603956,386315000.0,6.18,4.29,0.95,0.06
2006-04-07,6.32,6.69,6.28,6.47,817496,533134000.0,6.44,5.8,1.57,0.1
2006-04-14,6.48,7.03,6.48,6.85,965951,653631008.0,8.5,6.85,5.87,0.38
2006-04-21,6.85,6.99,6.66,6.84,778695,530964008.0,4.82,5.53,-0.15,-0.01
2006-04-28,6.8,8.09,6.3,7.88,2180229,1579401984.0,26.17,15.47,15.2,1.04
2006-05-12,7.88,8.75,7.66,8.54,2158271,1778073024.0,13.83,15.31,8.38,0.66
2006-05-19,8.51,8.7,7.89,8.31,1454215,1205123984.0,9.48,10.32,-2.69,-0.23
2006-05-26,8.26,8.99,7.84,8.78,1673340,1392787984.0,13.84,11.87,5.66,0.47
2006-06-16,7.9,7.9,6.85,7.11,1487150,1060180000.0,11.96,10.55,-19.02,-1.67
2006-06-23,7.05,7.48,6.8,7.29,1190628,858308992.0,9.56,8.45,2.53,0.18
2006-06-30,7.29,7.68,7.27,7.56,849527,630394992.0,5.62,6.03,3.7,0.27
2006-07-07,7.56,8.23,7.56,7.71,1295299,1029729008.0,8.86,9.19,1.98,0.15
2006-07-21,7.35,7.5,7.05,7.2,247826,179253000.0,5.84,1.76,-6.61,-0.51
2006-07-28,7.17,7.32,6.87,6.96,447655,318216000.0,6.25,3.18,-3.33,-0.24
2006-08-04,6.9,6.92,6.6,6.67,335280,226588000.0,4.6,2.38,-4.17,-0.29
2006-08-11,6.65,6.88,6.55,6.82,235909,159269000.0,4.95,1.67,2.25,0.15
2006-08-18,6.83,7.1,6.75,6.93,301695,209628000.0,5.13,2.14,1.61,0.11
2006-08-25,6.83,7.18,6.66,6.99,318021,223617000.0,7.5,2.26,0.87,0.06
2006-09-01,7.0,7.39,6.96,7.06,449346,323993000.0,6.15,3.19,1.0,0.07
2006-09-08,7.06,7.33,7.04,7.23,427218,306784000.0,4.11,3.03,2.41,0.17
2006-09-15,7.14,7.69,7.14,7.63,896781,671269992.0,7.61,6.36,5.53,0.4
2006-09-22,7.7,7.83,7.4,7.49,633839,485986000.0,5.64,4.5,-1.83,-0.14
2006-09-29,7.42,8.26,7.41,8.16,838470,662502008.0,11.35,5.95,8.95,0.67
2006-10-13,8.32,9.45,8.3,9.03,894517,791316992.0,14.09,6.35,10.66,0.87
2006-10-20,9.04,9.2,8.71,9.07,937837,843694008.0,5.43,6.65,0.44,0.04
2006-10-27,9.08,10.25,8.91,9.77,1737044,1663577984.0,14.77,12.33,7.72,0.7
2006-11-03,9.59,9.83,9.1,9.58,1170154,1105323984.0,7.47,8.3,-1.94,-0.19
2006-11-10,9.42,10.77,9.38,10.32,1507511,1537041984.0,14.51,10.7,7.72,0.74
2006-11-17,10.26,10.69,9.88,10.28,1259759,1295676560.0,7.85,8.94,-0.39,-0.04
2006-11-24,10.31,13.18,10.29,12.68,2727655,3263288256.0,28.11,19.35,23.35,2.4
2006-12-01,12.56,12.88,11.81,12.42,1400918,1737278752.0,8.44,9.94,-2.05,-0.26
2006-12-08,12.4,14.13,12.21,13.14,2117622,2798907040.0,15.46,15.03,5.8,0.72
2006-12-15,13.12,14.24,12.96,13.35,1773952,2398097408.0,9.74,12.59,1.6,0.21
2006-12-22,13.35,14.14,12.91,13.01,1385895,1859563984.0,9.21,9.83,-2.55,-0.34
2006-12-29,12.94,14.68,12.9,14.47,1994582,2771064832.0,13.68,14.15,11.22,1.46
2007-01-05,14.65,15.32,13.0,13.06,1229400,1731733888.0,16.03,8.72,-9.74,-1.41
2007-01-12,13.05,15.52,13.02,15.52,2563652,3690308352.0,19.14,18.19,18.84,2.46
2007-01-19,15.5,17.59,15.04,16.95,2505732,4150010944.0,16.43,17.78,9.21,1.43
2007-01-26,17.11,18.5,17.11,18.27,2595188,4638368512.0,8.2,18.41,7.79,1.32
2007-02-02,18.9,20.98,17.54,17.54,2357425,4504263872.0,18.83,16.73,-4.0,-0.73
2007-02-09,17.3,19.32,16.66,18.39,1697359,3074805440.0,15.17,12.04,4.85,0.85
2007-02-16,18.36,21.4,18.36,20.8,1375010,2783793248.0,16.53,9.76,13.1,2.41
2007-03-02,20.4,20.79,17.55,18.19,1316299,2480881792.0,15.58,9.34,-12.55,-2.61
2007-03-09,18.05,19.45,17.28,18.96,1284288,2359160768.0,11.93,9.11,4.23,0.77
2007-03-16,18.95,19.0,17.8,18.05,806449,1473814224.0,6.33,5.72,-4.8,-0.91
2007-03-23,17.77,20.88,17.6,19.38,1792430,3517716832.0,18.17,12.72,7.37,1.33
2007-03-30,19.0,20.02,18.04,18.88,1738769,3322900320.0,10.22,12.34,-2.58,-0.5
2007-04-06,18.98,20.2,18.95,19.57,1525621,2995727584.0,6.62,10.82,3.65,0.69
2007-04-13,19.57,23.47,19.4,23.47,1990703,4271414432.0,20.8,14.12,19.93,3.9
2007-04-20,23.98,24.47,21.38,22.6,1510253,3453117024.0,13.17,10.72,-3.71,-0.87
2007-04-26,22.67,25.95,22.3,25.95,1651676,4031169344.0,16.15,11.72,14.82,3.35
2007-05-11,26.2,28.26,25.89,27.85,1289848,3507310592.0,9.13,9.15,7.32,1.9
2007-05-25,29.24,29.24,29.19,29.24,479684,1402575360.0,0.18,3.4,4.99,1.39
2007-05-31,30.48,30.48,26.3,28.69,2457653,6972999808.0,14.3,17.44,-1.88,-0.55
2007-06-22,33.0,35.8,30.66,35.4,2774153,9229396992.0,17.92,17.9,23.39,6.71
2007-06-29,36.01,36.58,27.22,27.52,2428723,7798933504.0,26.44,15.67,-22.26,-7.88
2007-07-06,26.81,28.15,25.14,27.01,1632556,4360833728.0,10.94,10.53,-1.85,-0.51
2007-07-13,27.3,29.35,27.0,28.35,949661,2698100448.0,8.7,6.13,4.96,1.34
2007-07-19,28.2,31.29,26.53,30.48,1372625,4046000736.0,16.79,8.85,7.51,2.13
2007-07-27,33.4,35.5,31.76,33.85,1830688,6201912384.0,12.27,11.81,11.06,3.37
2007-08-03,33.7,39.55,33.6,39.11,1789375,6525987776.0,17.58,11.54,15.54,5.26
2007-08-10,38.99,40.5,38.0,39.0,1169737,4594168064.0,6.39,7.55,-0.28,-0.11
2007-08-17,38.5,40.0,34.38,34.88,1661910,6179326592.0,14.41,10.72,-10.56,-4.12
2007-08-24,36.0,40.02,36.0,39.6,1671753,6438213376.0,11.53,10.78,13.53,4.72
2007-08-31,39.58,40.86,36.58,38.0,1276303,4844300416.0,10.81,8.23,-4.04,-1.6
2007-09-07,38.1,38.58,36.04,37.1,991735,3706498560.0,6.68,6.4,-2.37,-0.9
2007-09-14,36.55,37.89,34.57,36.38,810814,2953699936.0,8.95,5.23,-1.94,-0.72
2007-09-21,37.35,37.35,34.98,36.16,819264,2953475680.0,6.51,5.28,-0.6,-0.22
2007-09-28,36.15,40.3,35.68,39.98,1272105,4926038464.0,12.78,8.21,10.56,3.82
2007-10-12,41.5,42.62,38.1,39.41,975810,3994845952.0,11.31,6.29,-1.43,-0.57
2007-10-19,40.0,43.26,38.7,39.81,980185,4002328032.0,11.57,6.32,1.01,0.4
2007-10-26,39.6,45.13,38.5,44.58,1114843,4689412608.0,16.65,7.19,11.98,4.77
2007-11-02,44.93,48.98,44.2,45.49,1244601,5775790784.0,10.72,8.03,2.04,0.91
2007-11-09,45.0,46.19,41.8,42.3,604179,2641412736.0,9.65,3.9,-7.01,-3.19
2007-11-16,41.53,42.9,38.35,38.6,881783,3564116576.0,10.76,5.69,-8.75,-3.7
2007-11-23,38.9,39.35,35.8,36.99,762371,2865978656.0,9.2,4.92,-4.17,-1.61
2007-11-30,37.58,37.77,33.6,36.08,917674,3292210080.0,11.27,5.92,-2.46,-0.91
